atencion_id;fecha_hora;informador_id;centro_id;encuesta_id;País;En caso de ser Español, ¿cuál  es su provincia de procedencia?;Sexo;¿ En qué medio de transporte ha llegado a Madrid?;¿Cómo ha localizado los SAIT?;¿Volvería a utilizar este servicio?;¿Ha buscado información sobre la ciudad de Madrid antes de venir;En relación con las instalaciones del Servicio de Atención e Inf;En relación con el personal de atención que le ha atendido en lo;En relación con el servicio prestado, ¿cuál es su grado de satis;En relación con los medios materiales y la documentación disponi;¿Cuál es su nivel global de satisfacción con el Servicio de Aten;Observaciones;Con quién viaja (sólo una opción);Edad;Duración de la estancia en Madrid;¿Cuál es el motivo de su visita a la Ciudad de  Madrid?;¿Qué instalaciones del Servicio de Atención e Información Turíst
2124971;2021-07-17 16:57:07;260;43;174;Seleccione País;Islas Baleares;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##comunidad.madrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2124978;2021-07-17 17:01:13;313;49;174;Italia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;1 noche;Tránsito;PIT del Aeropuerto T-4
2124984;2021-07-17 17:03:01;260;43;174;Seleccione País;Barcelona;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##esmadrid.com;Señalización informativa$$NS/NC;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;;En pareja;45-64;3 noches;Ver un espectáculo en particular (Indicar cuál)##Eva Yerbabuena en Conde Duque;PIT del Aeropuerto T-2
2124989;2021-07-17 17:10:58;313;49;174;España;Las Palmas;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2124991;2021-07-17 17:00:14;98;58;174;Perú;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2124993;2021-07-17 17:14:47;260;43;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;A modo de sugerencia dicen como crítica constructiva que sería más elegante un traje de chaqueta como los que llevan los azafatos de los aviones.;Residente;25-44;Residente;Residente;PIT del Aeropuerto T-2
2125006;2021-07-17 16:59:17;98;58;174;Argentina;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Booking;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;2 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125012;2021-07-17 17:29:15;98;58;174;Seleccione País;Salamanca;Mujer;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Trivago;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;2 noches;Ocio, recreo y vacaciones;Punto de Información Turística (PIT) de Cibeles
2125013;2021-07-17 17:18:18;98;58;174;Seleccione País;Zaragoza;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;10;;En pareja;45-64;3 noches;Ocio, recreo y vacaciones;PIT del Paseo del Prado
2125015;2021-07-17 17:37:43;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;10;;Residente;45-64;Residente;Residente;PIT del Paseo del Prado
2125023;2021-07-17 17:35:39;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##esmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;En las visitas guiadas no te deja anular en caso de no poder ir;Con amigos;45-64;Residente;Cultura;PIT de Callao
2125027;2021-07-17 17:51:06;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Civitatis;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;Residente;Cultura;PIT de Atocha
2125029;2021-07-17 18:05:48;313;49;174;Francia;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;25-44;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125035;2021-07-17 18:15:47;98;58;174;Seleccione País;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;Residente;45-64;Residente;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125036;2021-07-17 18:21:23;98;58;174;Seleccione País;Álava;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;En pareja;45-64;2 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125041;2021-07-17 18:24:19;260;43;174;Seleccione País;Tarragona;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##varias páginas, no recuerda ninguna en concreta;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$NS/NC;Plano de la ciudad$$10;9;;En familia;45-64;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125044;2021-07-17 18:29:57;312;51;174;España;Madrid;Hombre;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Residente;45-64;Residente;Residente;PIT del Paseo del Prado
2125070;2021-07-17 18:39:45;98;58;174;Seleccione País;Zaragoza;Hombre;Tren;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;10;;En familia;25-44;2 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125073;2021-07-17 18:03:12;98;58;174;Seleccione País;Valencia;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##B&b+tourmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Baños a disposición del cliente;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125075;2021-07-17 18:42:22;260;43;174;Seleccione País;Las Palmas;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$NS/NC;Plano de la ciudad$$NS/NC;9;No les gusta la megafonía del aeropuerto que suena cada pocos minutos.;En pareja;45-64;Excursionista;Tránsito;PIT del Aeropuerto T-2
2125080;2021-07-17 18:44:25;98;58;174;Seleccione País;Zaragoza;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##conocidos;Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$8;10;;En familia;25-44;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125082;2021-07-17 18:45:29;260;43;174;Portugal;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##timeout.es;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;25-44;3 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125085;2021-07-17 18:50:09;313;49;174;Dinamarca;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;45-64;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125092;2021-07-17 18:57:06;260;43;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$5;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$NS/NC;8;;Residente;45-64;Residente;Residente;PIT del Aeropuerto T-2
2125100;2021-07-17 19:05:01;312;51;174;Italia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##esmadrid.com, youtube;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125109;2021-07-17 19:18:51;313;49;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;15-24;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125110;2021-07-17 19:19:53;260;43;174;México;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;9;;Sólo;15-24;De 1 a 3 meses;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125116;2021-07-17 19:26:16;313;49;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##Amigos;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125118;2021-07-17 19:36:11;312;51;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##instragram, youtube;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125149;2021-07-17 19:59:58;260;43;174;Argentina;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##esmadrid.com;Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$10;8;;En pareja;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125165;2021-07-18 09:31:59;167;51;174;Estados Unidos;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##amigos;Señalización informativa$$7;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;9;;Sólo;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Estadio Santiago Bernabéu
2125186;2021-07-18 10:05:45;249;49;174;Israel;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$7;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;25-44;De 4 a 7 noches;Otros (Indicar cuál)##se encuentra con un amigo ;PIT del Aeropuerto T-4
2125196;2021-07-18 10:19:55;134;43;174;Francia;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$8;9;;En familia;25-44;Excursionista;Tránsito;PIT del Aeropuerto T-2
2125206;2021-07-18 10:30:05;249;49;174;Estados Unidos;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##google;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;10;mapa más grande, el de distritos tienen la letra muy pequeña y en el que ofrecemos no se ve Puerta de Toledo (donde se alojan ) por el cuadro de Matadero;Con amigos;25-44;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-4
2125212;2021-07-18 10:31:46;98;58;174;Seleccione País;Cádiz;Hombre;Tren;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$9;9;;Sólo;+65;2 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125213;2021-07-18 10:22:50;98;58;174;Seleccione País;Córdoba;Mujer;Tren;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Esmadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Con amigos;25-44;3 noches;Ocio, recreo y vacaciones;Unidad móvil
2125216;2021-07-18 10:39:53;98;58;174;España;Cáceres;Hombre;Coche particular;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En familia;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;PIT de Callao
2125219;2021-07-18 10:39:44;249;49;174;España;Navarra;Hombre;Avión;Los ha encontrado en su recorrido;Sí;Otros (Indicar)##amigos;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;10;;Sólo;45-64;Excursionista;Tránsito;PIT del Aeropuerto T-4
2125223;2021-07-18 10:39:53;98;58;174;Seleccione País;Madrid;Mujer;Residente;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$9;Plano de la ciudad$$10;10;;Sólo;45-64;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125225;2021-07-18 10:41:16;98;58;174;Seleccione País;NULL;Mujer;Avión;Los ha encontrado en su recorrido;Sí;Internet/web (Indicar páginas)##Turismomadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;Baños a disposición ;En pareja;45-64;De 4 a 7 noches;Ocio, recreo y vacaciones;Unidad móvil
2125231;2021-07-18 10:45:43;98;58;174;Seleccione País;Madrid;Hombre;Residente;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;10;;En pareja;45-64;Residente;Residente;Centro de Turismo de la Plaza Mayor
2125234;2021-07-18 10:45:21;98;58;174;Seleccione País;NULL;Mujer;Avión;"Los había visto anteriormente&nbsp;";Sí;Otros (Indicar)##Familia ;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;En pareja;+65;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT de Callao
2125244;2021-07-18 10:48:59;98;58;174;Italia;NULL;Hombre;Avión;"Los había visto anteriormente&nbsp;";Sí;Internet/web (Indicar páginas)##Quevermadrid;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$8;8;;En familia;45-64;De 1 a 2 semanas;Ocio, recreo y vacaciones;PIT de Callao
2125248;2021-07-18 10:47:22;98;58;174;Seleccione País;Toledo;Hombre;Autobús;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$8;Utilidad de la información facilitada$$8;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;9;;Sólo;+65;3 noches;Ocio, recreo y vacaciones;Centro de Turismo de la Plaza Mayor
2125255;2021-07-18 10:57:00;98;58;174;Seleccione País;Madrid;Mujer;Residente;"Los había visto anteriormente&nbsp;";Sí;No ha buscado información;Señalización informativa$$10;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$10;10;;Sólo;45-64;Residente;Residente;PIT de Callao
2125256;2021-07-18 10:57:36;134;43;174;España;Santa Cruz de Tenerife;Mujer;Avión;Los ha encontrado en su recorrido;Sí;"Guías turísticas publicadas sobre la ciudad&nbsp;";Señalización informativa$$9;Utilidad de la información facilitada$$10;Tiempo de espera para ser atendido$$8;Plano de la ciudad$$9;10;;Con amigos;25-44;2 noches;Ocio, recreo y vacaciones;PIT del Aeropuerto T-2
2125257;2021-07-18 11:00:40;98;58;174;Seleccione País;NULL;Hombre;Avión;Los ha encontrado en su recorrido;Sí;No ha buscado información;Señalización informativa$$8;Utilidad de la información facilitada$$9;Tiempo de espera para ser atendido$$10;Plano de la ciudad$$9;9;;En pareja;25-44;3 noches;Estudios;Centro de Turismo de la Plaza Mayor
